Seconds,Workers,Queries,Latency,Errors
1614385990,3100,1694630,235.19,0
1614385991,3100,1699521,133.37,0
1614385992,3100,1704534,119.79,0
1614385993,3100,1709532,125.74,0
1614385994,3100,1712819,350.24,0
1614385995,3100,1716597,345.92,0
1614385996,3100,1719849,403.04,0
1614385997,3100,1724322,227.83,0
1614385998,3100,1729394,142.34,0
1614385999,3100,1734453,115.78,0
1614386000,3100,1738969,116.04,0
1614386001,3100,1742708,344.51,0
1614386002,3100,1746582,291.89,0
1614386003,3100,1751062,303.00,0
1614386004,3100,1755461,152.66,0
1614386005,3100,1760302,125.10,0
1614386006,3100,1765491,127.65,0
1614386007,3100,1768815,259.31,0
1614386008,3100,1772803,315.34,0
1614386009,3100,1776922,334.02,0
1614386010,3100,1781791,138.71,0
1614386011,3100,1786682,128.38,0
1614386012,3100,1791678,126.45,0
1614386013,3100,1795227,204.20,0
1614386014,3100,1799036,366.50,0
1614386015,3100,1802418,412.11,0
1614386016,3100,1807264,209.59,0
1614386017,3100,1812318,143.08,0
1614386018,3100,1817123,120.67,0
1614386019,3100,1821645,130.34,0
1614386020,3100,1825486,328.12,0
1614386021,3100,1828979,288.35,0
1614386022,3100,1833644,274.10,0
1614386023,3100,1838509,131.83,0
1614386024,3100,1843476,120.28,0
1614386025,3100,1848596,111.26,0
1614386026,3100,1852217,232.16,0
1614386027,3100,1856295,295.06,0
1614386028,3200,1860478,332.64,0
1614386029,3200,1865381,145.27,0
1614386030,3200,1870358,119.61,0
1614386031,3200,1875789,119.47,0
1614386032,3200,1879628,243.62,0
1614386033,3200,1883285,321.46,0
1614386034,3200,1887450,322.22,0
1614386035,3200,1892571,174.37,0
1614386036,3200,1897598,126.85,0
1614386037,3200,1902791,121.10,0
1614386038,3200,1907116,147.55,0
1614386039,3200,1910927,376.87,0
1614386040,3200,1914537,356.37,0
1614386041,3200,1919833,179.59,0
1614386042,3200,1924815,117.20,0
1614386043,3200,1930083,118.71,0
1614386044,3200,1934287,168.81,0
1614386045,3200,1937990,350.37,0
1614386046,3200,1941703,368.93,0
1614386047,3200,1947108,169.21,0
1614386048,3200,1952027,131.73,0
1614386049,3200,1957216,119.82,0
1614386050,3200,1961090,167.91,0
1614386051,3200,1965030,374.72,0
1614386052,3200,1968662,384.48,0
1614386053,3200,1973799,189.61,0
1614386054,3200,1979022,118.98,0
1614386055,3200,1984133,116.47,0
1614386056,3200,1988090,147.50,0
1614386057,3200,1990616,593.96,0
1614386058,3200,1994634,557.06,0
1614386059,3200,1998940,250.83,0
1614386060,3200,2003715,149.83,0
1614386061,3200,2009017,131.25,0
1614386062,3200,2014106,115.23,0
1614386063,3200,2017403,301.25,0
1614386064,3200,2020713,392.67,0
1614386065,3200,2025229,372.98,0
1614386066,3200,2030207,156.70,0
1614386067,3200,2035275,134.53,0
1614386068,3200,2040432,118.55,0
1614386069,3200,2044030,211.31,0
1614386070,3200,2047772,382.27,0
1614386071,3200,2052126,348.73,0
1614386072,3200,2057100,154.70,0
1614386073,3200,2062201,118.98,0
1614386074,3200,2067469,117.67,0
