Seconds,Workers,Queries,Latency,Errors
1614230523,3800,1216785,436.38,0
1614230524,3800,1221780,241.66,0
1614230525,3800,1226693,245.72,0
1614230526,3800,1229738,508.97,0
1614230527,3800,1233181,640.53,0
1614230528,3800,1237415,573.02,0
1614230529,3800,1242336,239.96,0
1614230530,3800,1247483,252.84,0
1614230531,3800,1251093,332.61,0
1614230532,3800,1254088,633.63,0
1614230533,3800,1257825,663.63,0
1614230534,3800,1262963,354.87,0
1614230535,3800,1267709,285.06,0
1614230536,3800,1272239,260.80,0
1614230537,3800,1275789,532.16,0
1614230538,3800,1278694,666.85,0
1614230539,3800,1283361,526.47,0
1614230540,3800,1288519,246.92,0
1614230541,3800,1293521,250.11,0
1614230542,3800,1297255,326.35,0
1614230543,3800,1300538,654.04,0
1614230544,3800,1303924,622.44,0
1614230545,3800,1308944,422.07,0
1614230546,3800,1313864,242.64,0
1614230547,3800,1318911,255.66,0
1614230548,4000,1322312,456.63,0
1614230549,4000,1325643,659.21,0
1614230550,4000,1329524,705.42,0
1614230551,4000,1334646,299.21,0
1614230552,4000,1339553,293.01,0
1614230553,4000,1342785,416.68,0
1614230554,4000,1346156,715.44,0
1614230555,4000,1349788,707.32,0
1614230557,4000,1355017,376.07,0
1614230558,4000,1360334,278.99,0
1614230559,4000,1364506,335.42,0
1614230560,4000,1367393,680.31,0
1614230561,4000,1370331,701.11,0
1614230562,4000,1375710,547.48,0
1614230563,4000,1380534,307.69,0
1614230564,4000,1384950,339.37,0
1614230565,4000,1387838,572.71,0
1614230566,4000,1391196,784.36,0
1614230567,4000,1394612,773.33,0
1614230568,4000,1399738,369.16,0
1614230569,4000,1404404,317.75,0
1614230570,4000,1408767,309.75,0
1614230571,4000,1412127,689.09,0
1614230572,4000,1415361,716.28,0
1614230573,4000,1420145,528.11,0
1614230574,4000,1425129,273.18,0
1614230575,4000,1430167,284.70,0
1614230576,4000,1433397,448.45,0
1614230577,4000,1437075,692.22,0
1614230578,4000,1440708,655.23,0
1614230579,4200,1445772,340.65,0
1614230580,4200,1450873,339.69,0
1614230581,4200,1454936,379.77,0
1614230582,4200,1458082,735.56,0
1614230583,4200,1461696,690.72,0
1614230584,4200,1466563,580.77,0
1614230585,4200,1471237,295.31,0
1614230586,4200,1476223,339.12,0
1614230587,4200,1479036,606.96,0
1614230588,4200,1482608,802.36,0
1614230589,4200,1486999,626.92,0
1614230590,4200,1492418,323.21,0
1614230591,4200,1497563,335.34,0
1614230592,4200,1500631,444.22,0
1614230593,4200,1504283,782.16,0
1614230594,4200,1507710,734.13,0
1614230595,4200,1512729,447.80,0
1614230596,4200,1517919,326.21,0
1614230597,4200,1522383,321.68,0
1614230598,4200,1525759,625.49,0
1614230599,4200,1529276,746.89,0
1614230600,4200,1533483,639.32,0
1614230601,4200,1538735,303.30,0
1614230602,4200,1543809,356.55,0
1614230603,4200,1547282,428.16,0
1614230604,4200,1550985,708.86,0
1614230605,4200,1554306,753.82,0
1614230606,4200,1559894,405.75,0
1614230607,4200,1564557,331.43,0
1614230608,4200,1569304,329.25,0
1614230609,4400,1572448,667.67,0
1614230610,4400,1575822,806.44,0
1614230611,4400,1580547,673.22,0
1614230612,4400,1585367,348.29,0
1614230613,4400,1590479,379.21,0
1614230614,4400,1594091,649.58,0
1614230615,4400,1597094,753.09,0
1614230616,4400,1601332,746.53,0
1614230617,4400,1606291,407.75,0
1614230618,4400,1611566,364.73,0
1614230619,4400,1615275,446.01,0
1614230620,4400,1618539,811.21,0
1614230621,4400,1621742,793.76,0
1614230622,4400,1626880,568.74,0
1614230623,4400,1632227,366.27,0
1614230624,4400,1636405,385.12,0
1614230625,4400,1639861,604.57,0
1614230626,4400,1643087,855.91,0
1614230627,4400,1647833,686.04,0
1614230628,4400,1652682,345.88,0
1614230629,4400,1657742,383.38,0
1614230630,4400,1661408,490.32,0
1614230631,4400,1664924,764.99,0
1614230632,4400,1668305,832.35,0
1614230633,4400,1673372,495.18,0
1614230634,4400,1678231,361.19,0
1614230635,4400,1682586,403.42,0
1614230636,4400,1686073,649.79,0
1614230637,4400,1689558,857.63,0
1614230638,4400,1694211,670.56,0
1614230639,4400,1698931,344.06,0
1614230640,4400,1704286,379.94,0
1614230641,4400,1707423,528.49,0
1614230642,4400,1710831,761.82,0
1614230643,4400,1714231,852.82,0
1614230644,4400,1719560,495.68,0
1614230645,4400,1724731,347.03,0
1614230646,4400,1728904,385.77,0
1614230647,4400,1732217,752.16,0
1614230648,4400,1735888,760.11,0
1614230649,4400,1740634,610.61,0
1614230650,4400,1745660,332.29,0
1614230651,4400,1750372,380.21,0
1614230652,4400,1753952,554.65,0
1614230653,4400,1756863,865.12,0
1614230654,4400,1761126,829.78,0
1614230655,4400,1766163,361.70,0
1614230656,4400,1771409,380.12,0
1614230657,4400,1775334,403.91,0
1614230658,4400,1778698,693.26,0
1614230659,4400,1782143,870.20,0
1614230660,4400,1786934,626.86,0
1614230661,4400,1791876,365.52,0
1614230662,4400,1796851,366.58,0
1614230663,4400,1800395,472.31,0
1614230664,4400,1803826,803.42,0
1614230665,4400,1807613,804.64,0
1614230666,4400,1812647,441.62,0
1614230667,4400,1817750,391.02,0
1614230668,4400,1821732,357.70,0
1614230669,4400,1825122,662.08,0
1614230670,4400,1828989,788.13,0
1614230671,4400,1833722,630.94,0
