Seconds,Workers,Queries,Latency,Errors
1614311467,4,1130,673.80,0
1614311468,4,1133,596.67,0
1614311469,4,1136,1613.33,0
1614311470,4,1140,1077.67,0
1614311471,4,1143,852.67,0
1614311472,4,1143,0.00,0
1614311473,4,1145,2134.50,0
1614311474,4,1148,1873.33,0
1614311475,4,1153,1909.80,0
1614311476,4,1157,901.50,0
1614311477,4,1159,850.00,0
1614311478,4,1163,1546.25,0
1614311479,4,1164,875.00,0
1614311480,4,1168,1614.00,0
1614311481,4,1172,1198.75,0
1614311482,4,1179,606.67,0
1614311483,4,1180,591.00,0
1614311484,4,1183,1171.00,0
1614311485,4,1189,1319.33,0
1614311486,4,1190,680.00,0
1614311487,4,1194,978.67,0
1614311488,4,1197,1474.00,0
1614311489,4,1202,755.40,0
1614311490,4,1204,706.50,0
1614311491,4,1207,654.00,0
1614311492,4,1208,2563.00,0
1614311493,4,1209,1841.00,0
1614311494,4,1212,1941.00,0
1614311495,4,1215,1394.33,0
1614311496,4,1218,4388.00,0
1614311497,4,1223,880.80,0
1614311498,4,1227,800.50,0
1614311499,4,1228,863.00,0
1614311500,4,1231,1541.33,0
1614311501,4,1232,1151.00,0
1614311502,4,1234,1271.00,0
1614311503,4,1238,1295.00,0
1614311504,4,1240,773.50,0
1614311505,4,1244,1414.00,0
1614311506,4,1245,1033.00,0
1614311507,4,1246,1073.00,0
1614311508,4,1248,1927.50,0
1614311509,4,1252,3593.75,0
1614311510,4,1255,700.00,0
1614311511,4,1256,722.00,0
1614311512,4,1258,1886.50,0
1614311513,4,1260,838.00,0
1614311514,4,1261,1899.00,0
1614311515,4,1264,1084.33,0
1614311516,4,1269,3671.80,0
1614311517,4,1272,1031.67,0
1614311518,4,1274,851.50,0
1614311519,4,1277,1467.00,0
1614311520,4,1279,1193.50,0
1614311521,4,1283,1086.50,0
1614311522,4,1288,681.20,0
1614311523,4,1291,982.67,0
1614311524,4,1294,801.67,0
1614311525,4,1295,879.00,0
1614311526,4,1298,1082.67,0
1614311527,4,1300,5462.50,0
1614311528,4,1303,1176.00,0
1614311529,4,1307,813.50,0
1614311530,4,1311,1977.50,0
1614311531,4,1313,735.50,0
1614311532,4,1317,1659.25,0
1614311533,4,1320,1062.67,0
1614311534,4,1324,894.25,0
1614311535,4,1328,893.75,0
1614311536,4,1332,810.50,0
1614311537,4,1335,1019.00,0
1614311538,4,1339,672.00,0
1614311539,4,1341,798.50,0
1614311540,4,1342,675.00,0
1614311541,4,1343,764.00,0
1614311542,4,1346,3905.33,0
1614311543,4,1348,1236.50,0
1614311544,4,1349,596.00,0
1614311545,4,1354,3013.00,0
1614311546,4,1357,1506.00,0
1614311547,4,1360,644.50,0
1614311548,4,1366,788.17,0
1614311549,4,1368,819.50,0
1614311550,4,1372,2193.75,0
1614311551,4,1374,790.00,0
1614311552,4,1376,1155.50,0
1614311553,4,1379,1518.67,0
1614311554,4,1381,1057.50,0
1614311555,4,1383,2000.50,0
1614311556,4,1386,2853.67,0
1614311557,4,1390,906.50,0
1614311558,4,1396,971.17,0
1614311559,4,1400,686.50,0
1614311560,4,1403,956.33,0
1614311561,4,1407,1069.00,0
1614311562,4,1411,747.67,0
1614311563,4,1414,1204.50,0
1614311564,4,1416,1367.00,0
1614311565,4,1417,1147.00,0
1614311566,4,1419,1816.50,0
1614311567,4,1424,1130.00,0
1614311568,4,1426,843.50,0
1614311569,4,1427,1729.00,0
1614311570,4,1429,2046.50,0
1614311571,4,1432,1573.33,0
1614311572,4,1437,2625.60,0
1614311573,4,1440,818.33,0
1614311574,4,1443,1010.00,0
1614311575,4,1445,1130.50,0
1614311576,4,1448,1365.67,0
1614311577,4,1450,1322.00,0
1614311578,4,1452,728.50,0
1614311579,4,1454,748.00,0
1614311580,4,1457,817.00,0
1614311581,4,1458,1106.00,0
1614311582,4,1459,637.00,0
