Seconds,Workers,Queries,Latency,Errors
1614217436,160,74682,329.32,0
1614217437,160,74891,332.98,0
1614217438,160,75074,399.15,0
1614217439,160,75210,414.65,0
1614217440,160,75435,404.42,0
1614217441,160,75612,403.26,0
1614217442,160,75781,383.24,0
1614217443,160,75969,384.44,0
1614217444,160,76152,390.44,0
1614217445,160,76354,326.61,0
1614217446,160,76541,275.04,0
1614217447,160,76741,301.33,0
1614217448,160,76954,301.68,0
1614217449,160,77137,281.27,0
1614217450,160,77348,339.46,0
1614217451,160,77521,361.98,0
1614217452,160,77689,433.55,0
1614217453,160,77874,381.83,0
1614217454,160,78075,349.75,0
1614217455,160,78257,318.38,0
1614217456,160,78461,295.50,0
1614217457,160,78659,311.06,0
1614217458,160,78856,317.91,0
1614217459,160,79066,268.29,0
1614217460,160,79279,264.58,0
1614217461,160,79481,279.89,0
1614217462,160,79671,307.10,0
1614217463,160,79857,339.33,0
1614217464,160,80061,316.92,0
1614217465,160,80256,315.93,0
1614217466,160,80449,351.92,0
1614217467,160,80618,367.27,0
1614217468,160,80825,356.68,0
1614217469,160,81030,293.19,0
1614217470,160,81209,282.88,0
1614217471,160,81407,301.22,0
1614217472,160,81608,332.03,0
1614217473,160,81795,328.79,0
1614217474,160,82012,318.15,0
1614217475,160,82205,277.72,0
1614217476,160,82400,332.07,0
1614217477,160,82591,317.00,0
1614217478,160,82767,388.88,0
1614217479,160,82970,316.43,0
1614217480,160,83136,318.08,0
1614217481,160,83351,347.92,0
1614217482,160,83540,316.45,0
1614217483,160,83750,293.59,0
1614217484,160,83946,279.89,0
1614217485,160,84161,277.01,0
1614217486,160,84369,279.78,0
1614217487,160,84566,287.17,0
1614217488,160,84770,307.94,0
1614217489,160,84951,370.24,0
1614217490,160,85147,345.93,0
1614217491,170,85339,307.15,0
1614217492,170,85518,344.32,0
1614217493,170,85729,397.53,0
1614217494,170,85919,389.90,0
1614217495,170,86119,367.07,0
1614217496,170,86314,372.95,0
1614217497,170,86526,303.82,0
1614217498,170,86732,327.92,0
1614217499,170,86943,319.95,0
1614217500,170,87137,350.79,0
1614217501,170,87334,308.97,0
1614217502,170,87551,269.49,0
1614217503,170,87751,341.07,0
1614217504,170,87956,389.15,0
1614217505,170,88164,326.41,0
1614217506,170,88343,395.21,0
1614217507,170,88542,378.15,0
1614217508,170,88737,362.95,0
1614217509,170,88947,345.97,0
1614217510,170,89103,470.04,0
1614217511,170,89284,407.57,0
1614217512,170,89483,368.98,0
