Seconds,Workers,Queries,Latency,Errors
1614314470,4,1372,1361.33,0
1614314471,4,1374,3454.50,0
1614314472,4,1377,2438.00,0
1614314473,4,1380,802.67,0
1614314474,4,1382,1968.00,0
1614314475,4,1384,1291.00,0
1614314476,4,1389,1924.20,0
1614314477,4,1393,792.50,0
1614314478,4,1399,786.50,0
1614314479,4,1403,687.50,0
1614314480,4,1407,859.50,0
1614314481,4,1412,764.50,0
1614314482,4,1414,1446.50,0
1614314483,4,1416,1266.50,0
1614314484,4,1417,1029.00,0
1614314485,4,1419,1909.50,0
1614314486,4,1423,1278.00,0
1614314487,4,1425,829.50,0
1614314488,4,1426,0.00,0
1614314489,4,1429,1909.00,0
1614314490,4,1432,1533.33,0
1614314491,4,1437,2513.20,0
1614314492,4,1440,891.00,0
1614314493,4,1444,1030.33,0
1614314494,4,1446,1910.50,0
1614314495,4,1447,725.00,0
1614314496,4,1450,1057.33,0
1614314497,4,1452,806.00,0
1614314498,4,1454,790.50,0
1614314499,4,1457,808.33,0
1614314500,4,1458,982.00,0
1614314501,4,1459,643.00,0
1614314502,4,1460,3030.00,0
1614314503,4,1463,1176.67,0
1614314504,4,1467,4332.67,0
1614314505,4,1472,2890.80,0
1614314506,4,1474,670.00,0
1614314507,4,1476,2152.50,0
1614314508,4,1477,745.00,0
1614314509,4,1479,1977.50,0
1614314510,4,1481,1182.50,0
1614314511,4,1483,948.00,0
1614314512,4,1484,744.00,0
1614314513,4,1485,1868.00,0
1614314514,4,1486,1956.00,0
1614314515,4,1486,0.00,0
1614314516,4,1488,1322.00,0
1614314517,4,1490,6267.00,0
1614314518,4,1494,3212.50,0
1614314519,4,1496,786.50,0
1614314520,4,1499,1686.67,0
1614314521,4,1501,609.50,0
1614314522,4,1504,1005.00,0
1614314523,4,1506,712.00,0
1614314524,4,1508,5940.00,0
1614314525,4,1508,0.00,0
1614314526,4,1514,2277.67,0
1614314527,4,1519,655.00,0
1614314528,4,1523,1033.75,0
1614314529,4,1529,667.33,0
1614314530,4,1532,864.33,0
1614314531,4,1534,987.50,0
1614314532,4,1539,1428.80,0
1614314533,4,1543,839.75,0
1614314534,4,1546,744.00,0
1614314535,4,1550,890.75,0
1614314536,4,1554,883.00,0
1614314537,4,1558,2064.50,0
1614314538,4,1562,869.00,0
1614314539,4,1569,590.86,0
1614314540,4,1573,710.25,0
1614314541,4,1577,766.50,0
1614314542,4,1581,1242.00,0
1614314543,4,1585,1158.75,0
1614314544,4,1587,1145.00,0
1614314545,4,1588,634.00,0
1614314546,4,1589,1826.00,0
1614314547,4,1590,807.00,0
1614314548,4,1593,1712.33,0
1614314549,4,1598,2632.40,0
1614314550,4,1603,824.20,0
1614314551,4,1607,702.67,0
1614314552,4,1610,928.67,0
1614314553,4,1613,1317.67,0
1614314554,4,1618,759.80,0
1614314555,4,1621,905.67,0
1614314556,4,1623,986.50,0
1614314557,4,1624,786.00,0
1614314558,4,1624,0.00,0
1614314559,4,1625,2364.00,0
1614314560,4,1625,0.00,0
1614314561,4,1626,1814.00,0
1614314562,4,1628,6258.00,0
1614314563,4,1629,634.00,0
1614314564,4,1630,1092.00,0
1614314565,4,1630,0.00,0
1614314566,4,1630,0.00,0
1614314567,4,1630,0.00,0
1614314568,4,1632,6670.00,0
1614314569,4,1634,6662.00,0
1614314570,4,1636,1050.00,0
1614314571,4,1638,703.00,0
1614314572,4,1638,0.00,0
1614314573,4,1639,2001.00,0
1614314574,4,1641,6217.50,0
1614314575,4,1644,821.00,0
1614314576,4,1647,4681.33,0
1614314577,4,1651,605.25,0
1614314578,4,1653,812.50,0
1614314579,4,1655,1835.50,0
1614314580,4,1660,843.20,0
1614314581,4,1665,2757.60,0
1614314582,4,1669,778.50,0
1614314583,4,1672,1387.33,0
1614314584,4,1677,951.60,0
1614314585,4,1679,663.00,0
1614314586,4,1682,948.00,0
1614314587,4,1687,1219.40,0
1614314588,4,1689,619.00,0
1614314589,4,1691,1221.00,0
1614314590,4,1692,779.00,0
1614314591,4,1694,3525.00,0
1614314592,4,1697,1837.33,0
1614314593,4,1698,910.00,0
1614314594,4,1699,1378.00,0
1614314595,4,1702,2397.67,0
1614314596,4,1704,604.50,0
1614314597,4,1705,1746.00,0
1614314598,4,1706,646.00,0
1614314599,4,1709,5359.67,0
1614314600,4,1713,758.75,0
1614314601,4,1715,755.00,0
1614314602,4,1719,1932.25,0
1614314603,4,1723,673.25,0
1614314604,4,1725,827.50,0
1614314605,4,1728,867.67,0
1614314606,4,1731,1398.00,0
1614314607,4,1733,1195.50,0
1614314608,4,1737,3565.50,0
1614314609,4,1742,709.60,0
1614314610,4,1744,992.00,0
1614314611,4,1748,983.00,0
