# benchmark_updates -numRows=2000000 -pirType=Matrix
     NumUpdates  UpdateServerTime[us]  UpdateClientTime[us]           UpdateBytes    ClientBytes  OnlineServerTime[us]  OnlineClientTime[us]    OnlineBytes
        1689000                    23                 60372                  5595              0                  8918                   515          39062
        1690000                    22                 61459                  5594              0                  9377                   490          39066
        1691000                    30                210417                  5592              0                  9092                   488          39070
        1692000                    22                 61071                  5589              0                  9067                   459          39072
        1693000                    18                 61877                  5592              0                  9332                   511          39076
        1694000                    22                 60359                  5589              0                  8746                   481          39080
        1695000                    25                 60537                  5588              0                  9056                   477          39082
        1696000                    28                216400                  5593              0                  9332                   537          39086
        1697000                    21                 60070                  5593              0                  8801                   455          39090
        1698000                    22                 60967                  5589              0                 11196                   927          39092
        1699000                    21                 60263                  5595              0                  8878                   473          39096
        1700000                    22                 60825                  5591              0                  8989                   466          39100
        1701000                    22                247706                  5590              0                  9463                   499          39102
        1702000                    21                 61798                  5592              0                  8891                   464          39106
        1703000                    23                 72843                  5593              0                  9410                   568          39110
        1704000                    42                 60394                  5595              0                  8981                   472          39112
        1705000                    23                 61845                  5590              0                  9021                   520          39116
        1706000                    28                334849                  5591              0                  9176                   546          39120
        1707000                    33                 61222                  5589              0                  8743                   477          39122
        1708000                    20                 60850                  5590              0                  9056                   527          39126
        1709000                    20                 61193                  5593              0                  9011                   518          39130
        1710000                    22                 61556                  5590              0                  9152                   533          39132
        1711000                    29                208299                  5595              0                  9321                   497          39136
        1712000                    21                 60467                  5592              0                  9084                   471          39140
        1713000                    21                 69309                  5595              0                 10162                   812          39142
        1714000                    22                 60371                  5593              0                  8955                   501          39146
        1715000                    22                 60635                  5591              0                  9071                   540          39150
        1716000                    30                211311                  5594              0                  9242                   481          39152
        1717000                    21                 61350                  5594              0                  8881                   473          39156
        1718000                    23                 68565                  5593              0                  9131                   492          39160
        1719000                    22                 61773                  5591              0                  9345                   503          39162
        1720000                    29                 60644                  5594              0                  8985                   470          39166
        1721000                    20                 91314                  5596              0                  9302                   509          39170
        1722000                    30                 60681                  5589              0                  8840                   511          39172
        1723000                    19                 61026                  5590              0                  9106                   531          39176
        1724000                    35                208438                  5590              0                  8811                   488          39180
        1725000                    22                 60591                  5592              0                  8888                   468          39182
        1726000                    21                 60747                  5596              0                  9180                   542          39186
        1727000                    21                 62430                  5593              0                  8947                   508          39190
        1728000                    20                 61000                  5588              0                  9036                   485          39192
        1729000                    20                 99794                  5592              0                  9218                   520          39196
        1730000                    21                 61228                  5594              0                  8945                   495          39200
        1731000                    22                 61850                  5595              0                  9341                   492          39202
        1732000                    22                 94480                  5592              0                  9037                   506          39206
        1733000                    21                 60224                  5591              0                  9085                   607          39210
        1734000                    22                 61492                  5594              0                  9162                   498          39212
        1735000                    28                215799                  5592              0                  9258                   507          39216
        1736000                    22                 61697                  5595              0                  9029                   495          39220
        1737000                    31                119297                  5590              0                  9257                   500          39222
        1738000                    21                 60283                  5595              0                  9129                   484          39226
        1739000                    22                 60950                  5588              0                  9087                   492          39230
        1740000                    48                416647                  5593              0                  9110                   517          39232
        1741000                    21                 61046                  5591              0                  8778                   528          39236
        1742000                    22                 60723                  5589              0                  9071                   486          39240
        1743000                    22                 61110                  5593              0                  9140                   524          39242
        1744000                    19                 63377                  5590              0                  9127                   464          39246
        1745000                    23                115723                  5593              0                  9503                   549          39250
        1746000                    29                 61803                  5588              0                  9056                   503          39252
        1747000                    35                 62057                  5591              0                  8957                   506          39256
        1748000                    33                335316                  5590              0                  9704                   573          39260
        1749000                    21                 62511                  5593              0                  9197                   473          39262
        1750000                    21                 61754                  5591              0                  9393                   511          39266
        1751000                    20                 62413                  5591              0                  8746                   473          39270
        1752000                    22                 61385                  5590              0                  8968                   537          39272
        1753000                    23                 94596                  5594              0                  9262                   511          39276
        1754000                    20                 60579                  5594              0                  8890                   454          39280
        1755000                    21                 68204                  5592              0                  9231                   504          39282
        1756000                    31                211986                  5593              0                  9230                   506          39286
        1757000                    21                 61973                  5594              0                  8934                   624          39290
        1758000                    20                 61216                  5592              0                  9525                   526          39292
        1759000                    21                 61584                  5591              0                  8927                   477          39296
        1760000                    19                 61805                  5596              0                  9037                   470          39300
        1761000                    23                332828                  5594              0                  9621                   516          39304
        1762000                    22                 61257                  5592              0                  9064                   458          39306
        1763000                    24                 71129                  5594              0                  9333                   485          39310
        1764000                    20                 62938                  5592              0                  9119                   497          39314
        1765000                    20                 61426                  5592              0                  9068                   477          39316
        1766000                    28                330428                  5589              0                  9152                   502          39320
        1767000                    21                 62036                  5595              0                  8913                   459          39324
        1768000                    28                 69857                  5594              0                  9179                   478          39326
        1769000                    28                 62098                  5595              0                  9159                   506          39330
        1770000                    21                 61363                  5590              0                  9037                   452          39334
        1771000                    28                204410                  5595              0                  9117                   485          39336
        1772000                    21                 61801                  5590              0                  8992                   463          39340
        1773000                    22                 62563                  5591              0                  9085                   496          39344
        1774000                    20                 61332                  5594              0                  9223                   466          39346
        1775000                    19                 62895                  5595              0                  8998                   465          39350
        1776000                    28                326176                  5591              0                  9542                   511          39352
        1777000                    20                 61527                  5587              0                  8864                   514          39356
        1778000                    22                124393                  5595              0                 11981                  1703          39360
        1779000                    21                 61733                  5592              0                  8980                   506          39362
        1780000                    32                 61287                  5595              0                  9174                   473          39366
        1781000                    25                 96178                  5593              0                  9525                   497          39370
        1782000                    21                 62064                  5587              0                  9115                   656          39372
        1783000                    18                 62798                  5590              0                  9364                   515          39376
        1784000                    30                215449                  5595              0                  9753                   509          39380
        1785000                    23                 62602                  5588              0                  9274                   485          39382
        1786000                    21                 72724                  5595              0                  9244                   501          39386
        1787000                    21                 62774                  5592              0                  8949                   481          39390
        1788000                    20                 61989                  5593              0                  9221                   494          39392
        1789000                    28                211865                  5591              0                  9430                   509          39396
        1790000                    20                 62578                  5588              0                  9049                   475          39400
        1791000                    23                 63183                  5594              0                  9250                   494          39402
        1792000                    21                 61081                  5592              0                  8822                   495          39406
        1793000                    25                 63165                  5590              0                  9490                   493          39410
        1794000                    25                325789                  5592              0                  9196                   494          39412
        1795000                    31                 66710                  5588              0                  9312                   527          39416
        1796000                    26                 71167                  5592              0                  9903                   507          39420
        1797000                    20                 62167                  5593              0                  9126                   478          39422
        1798000                    21                 61829                  5595              0                  9211                   504          39426
        1799000                    27                326351                  5592              0                  9594                   503          39430
        1800000                    23                 68057                  5593              0                  9003                   471          39432
        1801000                    20                 63285                  5588              0                 11392                   802          39436
        1802000                    21                 61120                  5591              0                  9028                   500          39440
        1803000                    32                 62244                  5590              0                  9337                   474          39442
        1804000                    20                 63227                  5590              0                  9377                   486          39446
        1805000                    20                 64926                  5596              0                  9572                   495          39450
        1806000                    23                103344                  5593              0                  9094                   522          39452
        1807000                    53                 62145                  5591              0                  9100                   499          39456
        1808000                    22                 62010                  5589              0                  9273                   495          39460
        1809000                    21                 95621                  5594              0                  9268                   508          39462
        1810000                    21                 62564                  5595              0                  9281                   465          39466
        1811000                    22                 63163                  5592              0                  9630                   500          39470
        1812000                    30                209331                  5589              0                  9630                   514          39472
        1813000                    21                 62198                  5592              0                  9109                   463          39476
        1814000                    21                 66420                  5590              0                 10911                   733          39480
        1815000                    20                 64500                  5595              0                  9395                   504          39482
        1816000                    22                 62646                  5592              0                  9008                   508          39486
        1817000                    22                 62580                  5594              0                  9122                   494          39490
        1818000                    20                 63392                  5593              0                  9066                   508          39492
        1819000                    22                103243                  5592              0                  9231                   503          39496
        1820000                    21                 62829                  5593              0                  9256                   469          39500
        1821000                    23                 63078                  5590              0                  9507                   562          39502
        1822000                    20                 61838                  5593              0                  9163                   490          39506
        1823000                    21                 61962                  5589              0                  8937                   465          39510
        1824000                    20                 93739                  5590              0                  9328                   540          39512
        1825000                    21                 62764                  5589              0                  9368                   465          39516
        1826000                    23                 63784                  5588              0                  9218                   484          39518
        1827000                    21                 64352                  5595              0                  9407                   491          39522
        1828000                    21                 62195                  5592              0                  9236                   477          39526
        1829000                    28                326749                  5594              0                  9889                   491          39528
        1830000                    30                 63237                  5587              0                  9034                   481          39532
        1831000                    22                 70309                  5592              0                  9413                   485          39536
        1832000                    21                 63406                  5590              0                  9130                   498          39538
        1833000                    20                 62272                  5591              0                  9033                   455          39542
        1834000                    24                331032                  5594              0                  9175                   552          39546
        1835000                    21                 71037                  5593              0                  9041                   468          39548
        1836000                    21                 64434                  5590              0                 10809                   770          39552
        1837000                    21                 64119                  5593              0                  9319                   486          39556
        1838000                    23                 63816                  5591              0                  9385                   517          39558
        1839000                    27                205914                  5591              0                  9304                   518          39562
        1840000                    21                 62530                  5593              0                  9237                   491          39566
        1841000                    42                 69624                  5593              0                  9596                   744          39568
        1842000                    19                 62633                  5594              0                  9207                   488          39572
        1843000                    25                 64197                  5593              0                  9376                   452          39576
        1844000                    22                106632                  5592              0                  9340                   503          39578
        1845000                    23                 62220                  5591              0                  8879                   474          39582
        1846000                    21                 70159                  5593              0                  9543                   500          39586
        1847000                    21                 61535                  5594              0                  9053                   508          39588
        1848000                    19                 62420                  5589              0                  9161                   470          39592
        1849000                    51                357012                  5595              0                  9846                   534          39596
        1850000                    21                 68204                  5591              0                  9620                   476          39598
        1851000                    21                 63651                  5595              0                  9579                   493          39602
        1852000                    20                 63277                  5593              0                  9301                   480          39606
        1853000                    20                 63364                  5588              0                  9483                   483          39608
        1854000                    21                 94712                  5592              0                  9695                   502          39612
        1855000                    23                 63021                  5591              0                  9074                   479          39616
        1856000                    22                 63788                  5590              0                  9261                   524          39618
        1857000                    29                366134                  5591              0                  9522                   514          39622
        1858000                    22                 65031                  5592              0                  9447                   501          39624
        1859000                    22                 94268                  5590              0                  9528                   510          39628
        1860000                    20                 63388                  5595              0                  9046                   477          39632
        1861000                    23                 70787                  5590              0                  9726                   540          39634
        1862000                    22                 95848                  5595              0                  9442                   546          39638
        1863000                    20                 63114                  5593              0                  9610                   474          39642
        1864000                    20                 63551                  5588              0                  9265                   533          39644
        1865000                    29                209165                  5593              0                  9193                   487          39648
        1866000                    33                 63840                  5590              0                  8843                   470          39652
        1867000                    22                 97158                  5594              0                  9666                   505          39654
        1868000                    21                 63314                  5589              0                  8970                   503          39658
        1869000                    22                 62600                  5595              0                  9339                   490          39662
        1870000                    26                 99358                  5593              0                  9394                   494          39664
        1871000                    20                 62576                  5595              0                  8881                   483          39668
        1872000                    22                 63639                  5593              0                  9346                   491          39672
        1873000                    21                102134                  5593              0                  9647                   571          39674
        1874000                    23                 64172                  5592              0                  9277                   518          39678
        1875000                    36                 63452                  5593              0                  9603                   492          39682
        1876000                    29                214281                  5591              0                  9309                   528          39684
        1877000                    22                 63644                  5593              0                  9146                   499          39688
        1878000                    22                 65219                  5594              0                  9655                   514          39692
        1879000                    20                 64000                  5594              0                  9039                   518          39694
        1880000                    21                 64085                  5590              0                  9292                   473          39698
        1881000                    24                 97660                  5592              0                  9599                   556          39700
        1882000                    21                 64232                  5591              0                  9527                   515          39704
        1883000                    22                 70879                  5591              0                  9558                   503          39708
        1884000                    28                334594                  5591              0                  9016                   519          39710
        1885000                    21                 64381                  5588              0                  9619                   501          39714
        1886000                    21                 63906                  5592              0                  9190                   483          39718
        1887000                    21                 63222                  5594              0                  9000                   476          39720
        1888000                    20                 63569                  5591              0                  9325                   493          39724
        1889000                    22                 66024                  5586              0                  9001                   483          39728
        1890000                    20                 63361                  5592              0                  9407                   498          39730
        1891000                    21                 64268                  5593              0                  9228                   509          39734
        1892000                    20                 73161                  5591              0                  9463                   541          39738
        1893000                    29                214658                  5594              0                  9688                   542          39740
        1894000                    21                 63075                  5594              0                  9591                   526          39744
        1895000                    21                 75317                  5591              0                  9683                   545          39748
        1896000                    19                 63321                  5592              0                  9176                   499          39750
        1897000                    34                 64097                  5592              0                  9306                   500          39754
        1898000                    25                213028                  5593              0                  9580                   524          39756
        1899000                    21                 65818                  5596              0                  9012                   528          39760
        1900000                    23                 73345                  5595              0                 10894                   781          39764
        1901000                    19                 63698                  5591              0                  8973                   478          39766
        1902000                    21                 64268                  5592              0                  9355                   525          39770
        1903000                    21                 65235                  5594              0                  9384                   517          39774
        1904000                    20                 65152                  5594              0                  9274                   471          39776
        1905000                    30                215394                  5594              0                  9643                   498          39780
        1906000                    22                 74314                  5590              0                  9142                   482          39784
        1907000                    32                238682                  5591              0                  9515                   581          39786
        1908000                    22                 64757                  5590              0                  9273                   482          39790
        1909000                    22                 65202                  5591              0                  9351                   515          39794
        1910000                    21                 64205                  5593              0                  9497                   526          39796
        1911000                    31                 64174                  5592              0                  9354                   493          39800
        1912000                    20                100614                  5593              0                  9449                   618          39802
        1913000                    21                 64330                  5593              0                  9009                   506          39806
        1914000                    22                 64451                  5593              0                  9447                   497          39810
        1915000                    27                224465                  5595              0                  9685                   494          39814
        1916000                    20                 63898                  5590              0                  9308                   478          39816
        1917000                    19                 64024                  5586              0                  9838                   503          39820
        1918000                    22                 65529                  5591              0                  9032                   491          39822
        1919000                    20                 64637                  5591              0                  9284                   500          39826
        1920000                    23                346070                  5594              0                  9631                   503          39830
        1921000                    22                 64368                  5593              0                  9011                   491          39832
        1922000                    21                 63608                  5590              0                  9307                   541          39836
        1923000                    28                340231                  5589              0                  9124                   513          39840
        1924000                    22                 63979                  5591              0                  9217                   501          39842
        1925000                    23                 64402                  5594              0                 10064                   593          39846
        1926000                    20                 63364                  5593              0                  8980                   492          39850
        1927000                    22                 69839                  5591              0                  9339                   533          39852
        1928000                    31                218214                  5593              0                  9414                   524          39856
        1929000                    22                 64136                  5589              0                  9140                   478          39858
        1930000                    23                 69339                  5595              0                  9240                   498          39862
        1931000                    28                219115                  5594              0                  9535                   523          39866
        1932000                    21                 64873                  5595              0                  9256                   528          39868
        1933000                    22                 66483                  5592              0                  9621                   520          39872
        1934000                    20                 64054                  5590              0                  9207                   517          39876
        1935000                    20                 64132                  5595              0                  9142                   483          39878
        1936000                    29                348935                  5589              0                 10258                   567          39882
        1937000                    21                 65031                  5591              0                  9333                   481          39886
        1938000                    22                 76187                  5592              0                 11293                  1308          39888
        1939000                    20                 63317                  5592              0                  9231                   480          39892
        1940000                    34                 64326                  5591              0                  9597                   472          39894
        1941000                    23                330205                  5588              0                  9533                   502          39898
        1942000                    37                 64318                  5593              0                  9339                   470          39902
        1943000                    22                118806                  5594              0                 11393                   794          39904
        1944000                    20                 64796                  5592              0                  9356                   546          39908
        1945000                    23                 64606                  5592              0                  9379                   495          39912
        1946000                    21                 98078                  5591              0                  9343                   516          39914
        1947000                    21                 64349                  5593              0                  9215                   561          39918
        1948000                    25                 64543                  5592              0                  9428                   502          39922
        1949000                    23                101830                  5594              0                  9900                   534          39924
        1950000                    33                 65403                  5590              0                  9378                   480          39928
        1951000                    22                 73161                  5590              0                  9475                   501          39932
        1952000                    21                 63221                  5596              0                  9014                   504          39934
        1953000                    20                 65673                  5593              0                  9475                   479          39938
        1954000                    22                102121                  5594              0                  9658                   552          39942
        1955000                    23                 64144                  5591              0                  9535                   518          39944
        1956000                    19                 66155                  5592              0                  9695                   533          39948
        1957000                    32                105482                  5589              0                  9340                   506          39950
        1958000                    23                 63268                  5590              0                  9120                   486          39954
        1959000                    22                 64094                  5594              0                  9340                   491          39958
        1960000                    22                100519                  5591              0                  9754                   544          39960
        1961000                    22                 64448                  5592              0                  9012                   481          39964
        1962000                    30                 64813                  5593              0                  9415                   493          39968
        1963000                    23                 99864                  5591              0                 10648                 54785          39970
        1964000                    20                 65469                  5591              0                  9569                   495          39974
        1965000                    21                 67392                  5595              0                  9782                   529          39978
        1966000                    19                395645                  5592              0                  9317                   543          39980
        1967000                    20                 65863                  5595              0                  9417                   479          39984
        1968000                    22                 66224                  5588              0                  9611                   540          39986
        1969000                    20                103428                  5594              0                  9603                   549          39990
        1970000                    29                 65571                  5595              0                  9676                   513          39994
        1971000                    22                 66195                  5590              0                  9662                   497          39996
        1972000                    28                369516                  5592              0                  9350                   512          40000
        1973000                    23                 64821                  5589              0                  9352                   489          40004
        1974000                    21                 65006                  5589              0                  9712                   537          40006
        1975000                    21                 65722                  5593              0                  9522                   510          40010
        1976000                    23                 66787                  5594              0                  9655                   500          40012
        1977000                    21                 65089                  5592              0                  9432                   524          40016
