# benchmark_updates -numRows=2000000 -pirType=DPF
     NumUpdates  UpdateServerTime[us]  UpdateClientTime[us]           UpdateBytes    ClientBytes  OnlineServerTime[us]  OnlineClientTime[us]    OnlineBytes
        1631000                    21                 59888                  5593              0                 70503                   166           1558
        1632000                    21                 61044                  5593              0                 71575                   159           1558
        1633000                    19                 91723                  5593              0                 72450                   176           1558
        1634000                    22                 65491                  5592              0                 72168                   174           1558
        1635000                    21                 67897                  5595              0                 71973                   171           1558
        1636000                    21                 60320                  5591              0                 71455                   164           1558
        1637000                    21                 61120                  5596              0                 72302                   160           1558
        1638000                    26                 91320                  5593              0                 73746                   185           1558
        1639000                    20                 62181                  5590              0                 70785                   175           1558
        1640000                    22                 62035                  5592              0                 73658                   357           1558
        1641000                    21                 91068                  5591              0                 72642                   200           1558
        1642000                    21                 60337                  5594              0                 72844                   160           1558
        1643000                    21                 62195                  5590              0                 72265                   167           1558
        1644000                    31                211255                  5591              0                 72659                   174           1558
        1645000                    20                 60183                  5593              0                 70427                   162           1558
        1646000                    21                 63077                  5593              0                 71995                   161           1558
        1647000                    25                225332                  5590              0                 72829                   215           1558
        1648000                    20                 62100                  5592              0                 71711                   154           1558
        1649000                    20                 61679                  5592              0                 72204                   234           1558
        1650000                    19                 60512                  5592              0                 72117                   161           1558
        1651000                    22                 63213                  5592              0                 71896                   157           1558
        1652000                    41                325091                  5594              0                 72896                   179           1558
        1653000                    21                 60410                  5590              0                 71479                   170           1558
        1654000                    20                 68486                  5593              0                 75325                   193           1558
        1655000                    19                 61766                  5590              0                 71569                   166           1558
        1656000                    21                 61557                  5589              0                 72889                   171           1558
        1657000                    28                324803                  5594              0                 74180                   177           1558
        1658000                    20                 60800                  5593              0                 70977                   158           1558
        1659000                    20                 64490                  5592              0                102789                   206           1558
        1660000                    20                 59795                  5593              0                 71753                   160           1558
        1661000                    21                 60643                  5593              0                 72086                   157           1558
        1662000                    21                 61375                  5592              0                 72546                   170           1558
        1663000                    21                 68214                  5586              0                 71168                   166           1558
        1664000                    28                330427                  5592              0                 72623                   189           1558
        1665000                    28                 62236                  5591              0                 71527                   161           1558
        1666000                    22                 69499                  5590              0                114031                   286           1558
        1667000                    22                 61024                  5592              0                 72089                   163           1558
        1668000                    20                 61032                  5592              0                 73052                   171           1558
        1669000                    20                 60037                  5591              0                 74099                   173           1558
        1670000                    21                 61309                  5587              0                 71280                   156           1558
        1671000                    30                394807                  5592              0                 73640                   187           1558
        1672000                    20                 61858                  5591              0                 71680                   185           1558
        1673000                    21                 63656                  5592              0                 73031                   159           1558
        1674000                    21                 61406                  5587              0                 71171                   183           1558
        1675000                    20                 61293                  5592              0                 71098                   148           1558
        1676000                    22                 92004                  5591              0                 72198                   184           1558
        1677000                    20                 61065                  5592              0                 70965                   173           1558
        1678000                    22                 61414                  5595              0                 72701                   166           1558
        1679000                    22                 62722                  5591              0                 74118                   188           1558
        1680000                    19                 61367                  5595              0                 73733                   158           1558
        1681000                    28                333489                  5594              0                 73032                   175           1558
        1682000                    20                 62863                  5587              0                 71699                   152           1558
        1683000                    21                 62580                  5593              0                 72577                   159           1558
        1684000                    21                 60647                  5587              0                 72212                   178           1558
        1685000                    23                 61330                  5591              0                 72587                   167           1558
        1686000                    26                226912                  5593              0                 72688                   174           1558
        1687000                    21                 66502                  5592              0                 72705                   165           1558
        1688000                    22                 64922                  5593              0                 73249                   161           1558
        1689000                    22                 61578                  5595              0                 72091                   174           1558
        1690000                    21                 60659                  5594              0                 71791                   170           1558
        1691000                    29                208905                  5592              0                 73905                   170           1558
        1692000                    20                 62005                  5589              0                 71292                   160           1558
        1693000                    20                 61029                  5592              0                 72843                   154           1558
        1694000                    21                 61240                  5589              0                 72396                   169           1558
        1695000                    21                 60167                  5588              0                 71597                   153           1558
        1696000                    28                218639                  5593              0                 72916                   165           1558
        1697000                    21                 60874                  5593              0                 72928                   167           1558
        1698000                    20                 61056                  5589              0                 76208                   253           1558
        1699000                    20                 59968                  5595              0                 71299                   208           1558
        1700000                    29                 61721                  5591              0                 72381                   150           1558
        1701000                    28                327772                  5590              0                 73898                   173           1558
        1702000                    20                 60621                  5592              0                 71254                   154           1558
        1703000                    20                 61904                  5593              0                 74566                   172           1558
        1704000                    20                 60236                  5595              0                 72223                   171           1558
        1705000                    33                 65106                  5590              0                 72384                   159           1558
        1706000                    29                212184                  5591              0                 73345                   176           1558
        1707000                    20                 71698                  5589              0                 72001                   152           1558
        1708000                    21                 60196                  5590              0                 73787                   164           1558
        1709000                    25                 60962                  5593              0                 73109                   171           1558
        1710000                    20                 61850                  5590              0                 75561                   161           1558
        1711000                    31                329099                  5595              0                 73168                   185           1558
        1712000                    19                 70670                  5592              0                 72544                   169           1558
        1713000                    22                 60636                  5595              0                 87151                   215           1558
        1714000                    20                 62204                  5593              0                 71656                   166           1558
        1715000                    22                 61835                  5591              0                 73483                   196           1558
        1716000                    29                316466                  5594              0                 72882                   176           1558
        1717000                    20                 59637                  5594              0                 71572                   159           1558
        1718000                    20                 61664                  5593              0                 75308                   164           1558
        1719000                    20                 62352                  5591              0                 72560                   164           1558
        1720000                    22                 61955                  5594              0                 72105                   159           1558
        1721000                    19                 91291                  5596              0                 72605                   181           1558
        1722000                    21                 60106                  5589              0                 71610                   164           1558
        1723000                    21                 61358                  5590              0                 73644                   158           1558
        1724000                    30                393448                  5590              0                 73173                   172           1558
        1725000                    21                 60528                  5592              0                 72038                   153           1558
        1726000                    20                 60876                  5596              0                 75562                   168           1558
        1727000                    21                 60832                  5593              0                 72448                   163           1558
        1728000                    19                 62263                  5588              0                 72297                   171           1558
        1729000                    20                 94140                  5592              0                 73176                   172           1558
        1730000                    21                 61182                  5594              0                 72236                   173           1558
        1731000                    20                 61824                  5595              0                 72598                   158           1558
        1732000                    21                 92416                  5592              0                 72717                   182           1558
        1733000                    20                 61882                  5591              0                 72509                   195           1558
        1734000                    21                 60495                  5594              0                 72481                   163           1558
        1735000                    29                404129                  5592              0                 72875                   171           1558
        1736000                    20                 61318                  5595              0                 71820                   164           1558
        1737000                    21                100446                  5590              0                 73270                   178           1558
        1738000                    27                 61447                  5595              0                 71763                   163           1558
        1739000                    21                 61698                  5588              0                 73035                   156           1558
        1740000                    46                231043                  5593              0                 73301                   174           1558
        1741000                    21                 60172                  5591              0                 72387                   149           1558
        1742000                    21                 61760                  5589              0                 73860                   154           1558
        1743000                    21                 61722                  5593              0                 73718                   176           1558
        1744000                    21                 65691                  5590              0                 72894                   195           1558
        1745000                    27                 99377                  5593              0                 73505                   186           1558
        1746000                    21                 62147                  5588              0                 72511                   162           1558
        1747000                    21                 62229                  5591              0                 73509                   178           1558
        1748000                    26                241199                  5590              0                 74115                   230           1558
        1749000                    22                 62884                  5593              0                 73432                   198           1558
        1750000                    19                 65225                  5591              0                 73881                   183           1558
        1751000                    21                 60845                  5591              0                 71391                   154           1558
        1752000                    24                 63065                  5590              0                 73246                   194           1558
        1753000                    22                 95529                  5594              0                 73593                   177           1558
        1754000                    20                 61424                  5594              0                 72008                   190           1558
        1755000                    21                 62059                  5592              0                 73346                   159           1558
        1756000                    26                390189                  5593              0                 73305                   208           1558
        1757000                    21                 62137                  5594              0                 72731                   160           1558
        1758000                    22                 62625                  5592              0                 73842                   188           1558
        1759000                    21                 62866                  5591              0                 72980                   208           1558
        1760000                    20                 62189                  5596              0                 73622                   161           1558
        1761000                    41                324701                  5594              0                 73746                   164           1558
        1762000                    21                 61869                  5592              0                 71985                   161           1558
        1763000                    21                 71554                  5594              0                 74753                   174           1558
        1764000                    20                 62110                  5592              0                 71918                   172           1558
        1765000                    20                 61599                  5592              0                 72188                   204           1558
        1766000                    28                335512                  5589              0                 73453                   176           1558
        1767000                    20                 60517                  5595              0                 71595                   202           1558
        1768000                    22                 67555                  5594              0                119191                   261           1558
        1769000                    21                 61985                  5595              0                 72586                   161           1558
        1770000                    19                 62301                  5590              0                 74393                   156           1558
        1771000                    20                 61785                  5595              0                 73274                   182           1558
        1772000                    21                 63154                  5590              0                 72943                   157           1558
        1773000                    30                328485                  5591              0                 75597                   187           1558
        1774000                    21                 63088                  5594              0                 75014                   177           1558
        1775000                    20                 71326                  5595              0                 74907                   169           1558
        1776000                    21                 66377                  5591              0                 75645                   186           1558
        1777000                    21                 63355                  5587              0                 75940                   164           1558
        1778000                    22                 64740                  5595              0                 75316                   174           1558
        1779000                    20                 72439                  5592              0                 73584                   158           1558
        1780000                    23                 99847                  5595              0                 73766                   174           1558
        1781000                    48                 63224                  5593              0                 73123                   166           1558
        1782000                    21                 66036                  5588              0                 74346                   169           1558
        1783000                    29                225307                  5590              0                 72978                   166           1558
        1784000                    21                 66136                  5595              0                 73187                   161           1558
        1785000                    21                 64329                  5588              0                 75624                   189           1558
        1786000                    21                 63258                  5595              0                 73016                   189           1558
        1787000                    21                 65748                  5592              0                 76996                   173           1558
        1788000                    22                 96776                  5593              0                 74256                   190           1558
        1789000                    22                 64684                  5591              0                 73152                   177           1558
        1790000                    21                 63382                  5588              0                 74808                   165           1558
        1791000                    26                 61763                  5594              0                 72653                   172           1558
        1792000                    21                 63149                  5592              0                 73726                   183           1558
        1793000                    31                215824                  5590              0                 75782                   187           1558
        1794000                    21                 62373                  5592              0                 73563                   155           1558
        1795000                    21                 66924                  5588              0                 73889                   162           1558
        1796000                    22                 63100                  5592              0                 73676                   170           1558
        1797000                    19                 62646                  5593              0                 73784                   157           1558
        1798000                    23                337063                  5595              0                 74173                   178           1558
        1799000                    21                 61406                  5592              0                 72310                   158           1558
        1800000                    20                 62484                  5593              0                 82416                   221           1558
        1801000                    21                 63407                  5588              0                 73486                   157           1558
        1802000                    20                 61979                  5591              0                 74752                   163           1558
        1803000                    20                 63217                  5590              0                 74459                   174           1558
        1804000                    21                 73246                  5590              0                 74678                   177           1558
        1805000                    31                329833                  5596              0                 74700                   183           1558
        1806000                    20                 62946                  5593              0                 75402                   167           1558
        1807000                    22                 71929                  5591              0                 74746                   166           1558
        1808000                    20                 62401                  5589              0                 74692                   167           1558
        1809000                    21                 63902                  5594              0                 74666                   174           1558
        1810000                    22                 95926                  5595              0                 74316                   174           1558
        1811000                    21                 63107                  5592              0                 72736                   173           1558
        1812000                    20                 68070                  5589              0                 74135                   160           1558
        1813000                    31                395021                  5592              0                 73994                   173           1558
        1814000                    21                 63889                  5590              0                 74226                   164           1558
        1815000                    25                 64954                  5595              0                 75331                   173           1558
        1816000                    20                 61661                  5592              0                 73125                   164           1558
        1817000                    21                 61209                  5594              0                 74102                   161           1558
        1818000                    29                215220                  5593              0                 75191                   174           1558
        1819000                    20                 61744                  5592              0                 73172                   167           1558
        1820000                    21                 69260                  5593              0                 74956                   178           1558
        1821000                    20                 63767                  5590              0                 73612                   163           1558
        1822000                    23                 64018                  5593              0                 74497                   174           1558
        1823000                    30                213485                  5589              0                 75632                   184           1558
        1824000                    20                 64162                  5590              0                 72871                   187           1558
        1825000                    23                 64108                  5589              0                112223                   258           1558
        1826000                    20                 63317                  5588              0                 74188                   171           1558
        1827000                    21                 63426                  5595              0                 74374                   164           1558
        1828000                    21                 64254                  5592              0                 73689                   170           1558
        1829000                    20                 65470                  5594              0                 75578                   160           1558
        1830000                    32                213571                  5587              0                 76030                   181           1558
        1831000                    20                 63612                  5592              0                 73964                   162           1558
        1832000                    21                 68848                  5590              0                 74760                   164           1558
        1833000                    20                 61751                  5591              0                 72902                   159           1558
        1834000                    21                 62773                  5594              0                 73823                   186           1558
        1835000                    28                341669                  5593              0                 74383                   175           1558
        1836000                    21                 62900                  5590              0                 72904                   167           1558
        1837000                    23                 64872                  5593              0                 77542                   195           1558
        1838000                    22                 63575                  5591              0                 73765                   169           1558
        1839000                    20                 62567                  5591              0                 77453                   152           1558
        1840000                    20                 62589                  5593              0                 74125                   166           1558
        1841000                    22                 74605                  5593              0                 74205                   164           1558
        1842000                    22                101481                  5594              0                 76080                   174           1558
        1843000                    21                 63339                  5593              0                 74646                   173           1558
        1844000                    21                 63406                  5592              0                 74879                   173           1558
        1845000                    28                215348                  5591              0                 73591                   159           1558
        1846000                    20                 62308                  5593              0                 73859                   156           1558
        1847000                    19                 97638                  5594              0                 75277                   187           1558
        1848000                    21                 62882                  5588              0                 74301                   178           1558
        1849000                    21                 71418                  5595              0                 74708                   167           1558
        1850000                    33                399328                  5591              0                 74341                   169           1558
        1851000                    20                 63650                  5595              0                 74788                   167           1558
        1852000                    34                 63533                  5593              0                 74879                   174           1558
        1853000                    22                 64331                  5588              0                 74204                   183           1558
        1854000                    20                 64516                  5592              0                 74645                   162           1558
        1855000                    22                130366                  5591              0                 76254                   173           1558
        1856000                    20                 63305                  5590              0                 74048                   186           1558
        1857000                    19                 62892                  5591              0                 75203                   176           1558
        1858000                    31                317975                  5592              0                 74740                   169           1558
        1859000                    21                 64047                  5590              0                 74398                   175           1558
        1860000                    21                 65094                  5595              0                116262                   277           1558
        1861000                    20                 64357                  5590              0                 74117                   157           1558
        1862000                    20                 74599                  5595              0                 78958                   167           1558
        1863000                    22                 64201                  5593              0                 76620                   168           1558
        1864000                    22                 74985                  5588              0                 84850                   187           1558
        1865000                    29                363200                  5593              0                 76996                   202           1558
        1866000                    20                 67599                  5590              0                 75361                   166           1558
        1867000                    20                 77376                  5594              0                 76075                   181           1558
        1868000                    20                 62867                  5589              0                 75441                   169           1558
        1869000                    20                 68106                  5595              0                 82676                   182           1558
        1870000                    28                378292                  5593              0                 78327                   196           1558
        1871000                    21                 65081                  5595              0                 74435                   177           1558
        1872000                    20                 68239                  5593              0                 79322                   186           1558
        1873000                    21                 63772                  5593              0                 77501                   177           1558
        1874000                    21                 65557                  5592              0                 78083                   214           1558
        1875000                    28                101954                  5593              0                 76199                   181           1558
        1876000                    21                 66516                  5591              0                 74942                   174           1558
        1877000                    31                 72028                  5593              0                 76277                   164           1558
        1878000                    34                238710                  5594              0                 75001                   252           1558
        1879000                    20                 63025                  5594              0                 74222                   168           1558
        1880000                    23                 64285                  5590              0                 75804                   165           1558
        1881000                    21                 61605                  5592              0                 73411                   159           1558
        1882000                    21                 63923                  5591              0                 74968                   159           1558
        1883000                    28                337366                  5591              0                 76131                   189           1558
        1884000                    19                 64130                  5591              0                 74851                   185           1558
        1885000                    19                 70857                  5588              0                119829                   294           1558
        1886000                    24                 65052                  5592              0                 73618                   159           1558
        1887000                    19                 64433                  5594              0                 76386                   201           1558
        1888000                    21                 64378                  5591              0                 75182                   158           1558
        1889000                    20                 64240                  5586              0                 74351                   181           1558
        1890000                    48                213781                  5592              0                 75405                   171           1558
        1891000                    21                 63469                  5593              0                 74914                   161           1558
        1892000                    22                 70567                  5591              0                 75643                   189           1558
        1893000                    21                 63642                  5594              0                 74423                   163           1558
        1894000                    22                 64599                  5594              0                 75639                   163           1558
        1895000                    28                226064                  5591              0                 75652                   183           1558
        1896000                    21                 62786                  5592              0                 74068                   155           1558
        1897000                    21                 68500                  5592              0                 75341                   164           1558
        1898000                    21                 65148                  5593              0                 74219                   163           1558
        1899000                    20                 63069                  5596              0                 75481                   179           1558
        1900000                    21                 64647                  5595              0                 74557                   166           1558
        1901000                    21                 63942                  5591              0                 75459                   181           1558
        1902000                    36                333722                  5592              0                 75317                   175           1558
        1903000                    20                 64635                  5594              0                 74217                   170           1558
        1904000                    21                 70441                  5594              0                 75626                   208           1558
        1905000                    20                 64393                  5594              0                 74440                   174           1558
        1906000                    23                100998                  5590              0                 75706                   189           1558
        1907000                    20                 65312                  5591              0                 74342                   169           1558
        1908000                    22                 68867                  5590              0                 75772                   167           1558
        1909000                    20                100521                  5591              0                 75097                   188           1558
        1910000                    22                 63793                  5593              0                 74071                   163           1558
        1911000                    22                 65217                  5592              0                 75301                   163           1558
        1912000                    22                107732                  5593              0                 76062                   171           1558
        1913000                    20                 64865                  5593              0                 75155                   186           1558
        1914000                    22                 70331                  5593              0                 75707                   167           1558
        1915000                    55                227117                  5595              0                 76677                   182           1558
        1916000                    20                 66856                  5590              0                 75286                   191           1558
        1917000                    48                 67703                  5586              0                 76740                   164           1558
        1918000                    22                 63884                  5591              0                 74278                   196           1558
        1919000                    21                 64728                  5591              0                 75350                   194           1558
